rank,planet_name,star_system,habitability_probability,habitability_score,predicted_habitable,actual_label,discovery_year
806,Kepler-37 d,Kepler-37,0.010243632120022361,1.0243632120022361,0,0,2013
807,K2-229 b,K2-229,0.010211335010065731,1.0211335010065732,0,0,2018
808,Kepler-763 c,Kepler-763,0.010183818376462738,1.0183818376462739,0,0,2023
809,Kepler-1173 b,Kepler-1173,0.010161332650558382,1.0161332650558381,0,0,2016
810,Kepler-130 d,Kepler-130,0.010159225006813065,1.0159225006813064,0,0,2014
811,Kepler-1143 c,Kepler-1143,0.010158650968164793,1.0158650968164793,0,0,2016
812,Kepler-300 c,Kepler-300,0.010039205025963057,1.0039205025963056,0,0,2014
813,Kepler-1848 b,Kepler-1848,0.009925732749159808,0.9925732749159808,0,0,2021
814,Kepler-238 f,Kepler-238,0.009920102500395472,0.9920102500395471,0,0,2013
815,Kepler-1873 b,Kepler-1873,0.009895095683638033,0.9895095683638033,0,0,2021
816,Kepler-285 b,Kepler-285,0.009894845587185185,0.9894845587185185,0,0,2014
817,Kepler-1856 b,Kepler-1856,0.009835783545284648,0.9835783545284648,0,0,2021
818,TOI-1238 b,TOI-1238,0.009807338312868917,0.9807338312868917,0,0,2022
819,Kepler-1162 c,Kepler-1162,0.009802946796288358,0.9802946796288358,0,0,2023
820,Kepler-1599 b,Kepler-1599,0.009779422618508513,0.9779422618508513,0,0,2016
821,Kepler-1661 b,Kepler-1661,0.009765771512558113,0.9765771512558113,0,0,2020
822,Kepler-282 e,Kepler-282,0.009740013796479974,0.9740013796479975,0,0,2013
823,Kepler-1559 b,Kepler-1559,0.009679809051465153,0.9679809051465152,0,0,2016
824,Kepler-763 b,Kepler-763,0.009651781127742393,0.9651781127742393,0,0,2016
825,Kepler-1414 b,Kepler-1414,0.009599440428945461,0.9599440428945462,0,0,2016
826,Kepler-1122 b,Kepler-1122,0.009538165337478834,0.9538165337478834,0,0,2016
827,Kepler-1251 b,Kepler-1251,0.009538012942881669,0.9538012942881668,0,0,2016
828,Kepler-573 b,Kepler-573,0.009531432330407666,0.9531432330407665,0,0,2016
829,Kepler-581 b,Kepler-581,0.009523914375160291,0.9523914375160292,0,0,2016
830,Kepler-129 c,Kepler-129,0.009497344514948774,0.9497344514948775,0,0,2014
831,Kepler-1109 b,Kepler-1109,0.009496751963656371,0.9496751963656371,0,0,2016
832,Kepler-166 c,Kepler-166,0.009490675940014508,0.9490675940014508,0,0,2014
833,Kepler-1253 b,Kepler-1253,0.009487998340041595,0.9487998340041595,0,0,2016
834,Kepler-1060 b,Kepler-1060,0.009479607357728655,0.9479607357728655,0,0,2016
835,Kepler-1868 b,Kepler-1868,0.009431829868549246,0.9431829868549245,0,0,2021
836,Kepler-902 b,Kepler-902,0.009410831438766611,0.9410831438766611,0,0,2016
837,Kepler-1116 b,Kepler-1116,0.009384327621096335,0.9384327621096336,0,0,2016
838,Kepler-1609 b,Kepler-1609,0.009331974909825555,0.9331974909825556,0,0,2016
839,Kepler-1610 c,Kepler-1610,0.009317120304770573,0.9317120304770573,0,0,2023
840,Kepler-1236 b,Kepler-1236,0.009304984862107511,0.930498486210751,0,0,2016
841,Kepler-1923 b,Kepler-1923,0.009297857438350357,0.9297857438350358,0,0,2021
842,K2-85 b,K2-85,0.009259201570112485,0.9259201570112485,0,0,2016
843,Kepler-176 e,Kepler-176,0.009219940802374075,0.9219940802374075,0,0,2016
844,K2-263 b,K2-263,0.009208273937295064,0.9208273937295064,0,0,2018
845,Kepler-299 e,Kepler-299,0.009187758454511473,0.9187758454511472,0,0,2014
846,Kepler-1052 b,Kepler-1052,0.009133322342397405,0.9133322342397405,0,0,2016
847,Kepler-409 b,Kepler-409,0.009121831251014654,0.9121831251014654,0,0,2014
848,Kepler-1980 b,Kepler-1980,0.009059851155170811,0.905985115517081,0,0,2023
849,Kepler-759 b,Kepler-759,0.008965886486141782,0.8965886486141782,0,0,2016
850,Kepler-195 c,Kepler-195,0.008940543646260315,0.8940543646260315,0,0,2014
851,Kepler-1045 b,Kepler-1045,0.00892125616750744,0.8921256167507439,0,0,2016
852,Kepler-1919 b,Kepler-1919,0.008859970900866501,0.8859970900866501,0,0,2021
853,Kepler-1391 b,Kepler-1391,0.008833917435761915,0.8833917435761914,0,0,2016
854,Kepler-1115 b,Kepler-1115,0.00877143436637445,0.877143436637445,0,0,2016
855,Kepler-295 d,Kepler-295,0.008587634327043644,0.8587634327043644,0,0,2014
856,Kepler-10 c,Kepler-10,0.008585761930752894,0.8585761930752894,0,0,2011
857,Kepler-906 b,Kepler-906,0.008581287377996056,0.8581287377996056,0,0,2016
858,Kepler-738 b,Kepler-738,0.008539169273225754,0.8539169273225754,0,0,2016
859,Kepler-712 c,Kepler-712,0.008526351100205932,0.8526351100205932,0,0,2016
860,Kepler-265 d,Kepler-265,0.008510189381428836,0.8510189381428837,0,0,2014
861,KOI-351 e,KOI-351,0.008503641795468603,0.8503641795468604,0,0,2013
862,Kepler-1162 b,Kepler-1162,0.008498816164121643,0.8498816164121643,0,0,2016
863,Kepler-1150 b,Kepler-1150,0.008484662735846787,0.8484662735846786,0,0,2016
864,Kepler-286 e,Kepler-286,0.008461550629047587,0.8461550629047586,0,0,2014
865,Kepler-1277 b,Kepler-1277,0.00836604936112061,0.836604936112061,0,0,2016
866,Kepler-1475 b,Kepler-1475,0.008351104501554218,0.8351104501554218,0,0,2016
867,Kepler-646 b,Kepler-646,0.008302575679582525,0.8302575679582526,0,0,2016
868,Kepler-1986 b,Kepler-1986,0.008302379937227027,0.8302379937227027,0,0,2023
869,Kepler-933 b,Kepler-933,0.008297475870974142,0.8297475870974143,0,0,2016
870,Kepler-304 e,Kepler-304,0.008234833077268789,0.8234833077268789,0,0,2016
871,Kepler-1299 b,Kepler-1299,0.008215973234041529,0.8215973234041529,0,0,2016
872,Kepler-689 b,Kepler-689,0.008157671443542461,0.8157671443542461,0,0,2016
873,Kepler-572 b,Kepler-572,0.008149454260537706,0.8149454260537706,0,0,2016
874,Kepler-1760 b,Kepler-1760,0.008140636254279807,0.8140636254279807,0,0,2021
875,Kepler-1464 b,Kepler-1464,0.008130812860933501,0.8130812860933501,0,0,2016
876,Kepler-79 e,Kepler-79,0.008075626768747433,0.8075626768747433,0,0,2014
877,Kepler-770 b,Kepler-770,0.008024269576604315,0.8024269576604315,0,0,2016
878,Kepler-319 d,Kepler-319,0.00802309385251508,0.802309385251508,0,0,2014
879,Kepler-916 b,Kepler-916,0.00800359825304311,0.8003598253043109,0,0,2016
880,Kepler-558 b,Kepler-558,0.007970231993531763,0.7970231993531763,0,0,2016
881,Kepler-962 b,Kepler-962,0.007968848081593528,0.7968848081593528,0,0,2016
882,Kepler-171 d,Kepler-171,0.007935818695080426,0.7935818695080427,0,0,2014
883,Kepler-1644 b,Kepler-1644,0.007922256666672307,0.7922256666672307,0,0,2016
884,Kepler-30 b,Kepler-30,0.007852953519544046,0.7852953519544046,0,0,2012
885,Kepler-1056 b,Kepler-1056,0.007841815533006651,0.7841815533006651,0,0,2016
886,Kepler-261 c,Kepler-261,0.007836089666841146,0.7836089666841146,0,0,2014
887,Kepler-1824 b,Kepler-1824,0.007817737912568243,0.7817737912568243,0,0,2021
888,Kepler-151 c,Kepler-151,0.0078052227185379216,0.7805222718537922,0,0,2014
889,Kepler-509 b,Kepler-509,0.00778867716649981,0.778867716649981,0,0,2016
890,Kepler-555 b,Kepler-555,0.007785829748463824,0.7785829748463824,0,0,2016
891,Kepler-1397 b,Kepler-1397,0.007775766878161802,0.7775766878161802,0,0,2016
892,Kepler-184 c,Kepler-184,0.007750134984915634,0.7750134984915634,0,0,2014
893,Kepler-1886 b,Kepler-1886,0.00774568731453372,0.774568731453372,0,0,2021
894,Kepler-154 b,Kepler-154,0.007708780607688556,0.7708780607688556,0,0,2014
895,Kepler-221 e,Kepler-221,0.007683155325457108,0.7683155325457108,0,0,2014
896,Kepler-1125 b,Kepler-1125,0.0076747447286173495,0.767474472861735,0,0,2016
897,Kepler-1608 b,Kepler-1608,0.007670517674766517,0.7670517674766517,0,0,2016
898,Kepler-262 c,Kepler-262,0.007670436715888546,0.7670436715888546,0,0,2014
899,Kepler-1144 b,Kepler-1144,0.00765544178136741,0.765544178136741,0,0,2016
900,Kepler-192 c,Kepler-192,0.007650181273190701,0.76501812731907,0,0,2014
901,Kepler-1404 b,Kepler-1404,0.007643404192157752,0.7643404192157752,0,0,2016
902,Kepler-1463 b,Kepler-1463,0.0076071809534675695,0.7607180953467569,0,0,2016
903,Kepler-215 d,Kepler-215,0.007602211005480429,0.7602211005480429,0,0,2014
904,Kepler-289 e,Kepler-289,0.007591632509633223,0.7591632509633223,0,0,2025
905,Kepler-1965 b,Kepler-1965,0.0075848595979108365,0.7584859597910837,0,0,2021
906,Kepler-1775 b,Kepler-1775,0.0075121535908476466,0.7512153590847647,0,0,2021
907,Kepler-313 c,Kepler-313,0.007488166305929925,0.7488166305929924,0,0,2014
908,Kepler-947 b,Kepler-947,0.007462496619888584,0.7462496619888583,0,0,2016
909,Kepler-1424 b,Kepler-1424,0.007461634505009437,0.7461634505009437,0,0,2016
910,Kepler-519 b,Kepler-519,0.007456529547718585,0.7456529547718584,0,0,2016
911,Kepler-1093 c,Kepler-1093,0.007452591770418071,0.7452591770418071,0,0,2016
912,Kepler-1702 b,Kepler-1702,0.007448678402209667,0.7448678402209666,0,0,2020
913,Kepler-649 b,Kepler-649,0.0074464882209417296,0.7446488220941729,0,0,2016
914,Kepler-347 d,Kepler-347,0.007441748534375607,0.7441748534375607,0,0,2023
915,Kepler-651 b,Kepler-651,0.0074328919612595325,0.7432891961259532,0,0,2016
916,Kepler-811 b,Kepler-811,0.007421547079798303,0.7421547079798303,0,0,2016
917,Kepler-846 b,Kepler-846,0.007410008706477328,0.7410008706477328,0,0,2016
918,Kepler-370 c,Kepler-370,0.007404927098229054,0.7404927098229054,0,0,2014
919,Kepler-172 e,Kepler-172,0.007374761842024435,0.7374761842024435,0,0,2014
920,Kepler-797 b,Kepler-797,0.007347143307684223,0.7347143307684223,0,0,2016
921,Kepler-1192 b,Kepler-1192,0.0073382548287139375,0.7338254828713937,0,0,2016
922,Kepler-371 c,Kepler-371,0.007334049164975176,0.7334049164975176,0,0,2014
923,Kepler-1155 b,Kepler-1155,0.007324203551068784,0.7324203551068784,0,0,2016
924,Kepler-1021 b,Kepler-1021,0.007304207548789228,0.7304207548789228,0,0,2016
925,Kepler-185 c,Kepler-185,0.007276866064705334,0.7276866064705334,0,0,2014
926,Kepler-265 e,Kepler-265,0.007276586708075588,0.7276586708075589,0,0,2014
927,Kepler-384 c,Kepler-384,0.00726120680690466,0.7261206806904661,0,0,2014
928,Kepler-1014 b,Kepler-1014,0.007230039289544296,0.7230039289544297,0,0,2016
929,Kepler-1166 b,Kepler-1166,0.007194407200026958,0.7194407200026959,0,0,2016
930,Kepler-163 c,Kepler-163,0.007168926042534193,0.7168926042534193,0,0,2014
931,Kepler-969 b,Kepler-969,0.007162372219858141,0.7162372219858142,0,0,2016
932,Kepler-1841 b,Kepler-1841,0.007107029094551853,0.7107029094551853,0,0,2021
933,Kepler-795 b,Kepler-795,0.007106185118163856,0.7106185118163857,0,0,2016
934,Kepler-939 b,Kepler-939,0.007097435168512004,0.7097435168512004,0,0,2016
935,Kepler-368 b,Kepler-368,0.007087649277093766,0.7087649277093766,0,0,2014
936,Kepler-1232 b,Kepler-1232,0.007081987838988663,0.7081987838988663,0,0,2016
937,Kepler-1620 b,Kepler-1620,0.0070613701047823356,0.7061370104782335,0,0,2016
938,Kepler-1808 b,Kepler-1808,0.007059990089162757,0.7059990089162758,0,0,2021
939,Kepler-1862 b,Kepler-1862,0.007029076926027047,0.7029076926027047,0,0,2021
940,Kepler-1086 c,Kepler-1086,0.007015720573593025,0.7015720573593025,0,0,2016
941,Kepler-575 b,Kepler-575,0.00700359283996353,0.7003592839963529,0,0,2016
942,Kepler-632 b,Kepler-632,0.006976620421822647,0.6976620421822647,0,0,2016
943,Kepler-1444 b,Kepler-1444,0.006971255319680776,0.6971255319680776,0,0,2016
944,Kepler-980 b,Kepler-980,0.006969391541676107,0.6969391541676107,0,0,2016
945,Kepler-243 c,Kepler-243,0.006945288348557313,0.6945288348557314,0,0,2014
946,Kepler-1306 b,Kepler-1306,0.006942787653123591,0.6942787653123591,0,0,2016
947,Kepler-399 b,Kepler-399,0.006936310734010203,0.6936310734010203,0,0,2014
948,Kepler-1498 b,Kepler-1498,0.00692193669964134,0.692193669964134,0,0,2016
949,Kepler-1392 b,Kepler-1392,0.006905951986726236,0.6905951986726235,0,0,2016
950,Kepler-375 b,Kepler-375,0.006900583928695284,0.6900583928695284,0,0,2014
951,HD 35843 c,HD 35843,0.006898382054557337,0.6898382054557337,0,0,2025
952,Kepler-946 b,Kepler-946,0.006883028199670892,0.6883028199670892,0,0,2016
953,Kepler-1621 b,Kepler-1621,0.006857619902665453,0.6857619902665454,0,0,2016
954,Kepler-1243 b,Kepler-1243,0.006852989744837489,0.6852989744837489,0,0,2016
955,TOI-286 c,TOI-286,0.006830125217841515,0.6830125217841515,0,0,2024
956,Kepler-57 c,Kepler-57,0.00680396579067077,0.680396579067077,0,0,2012
957,Kepler-1133 b,Kepler-1133,0.006800102106581442,0.6800102106581443,0,0,2016
958,Kepler-1739 b,Kepler-1739,0.006787552552024591,0.678755255202459,0,0,2021
959,Kepler-404 c,Kepler-404,0.006773923609532331,0.6773923609532331,0,0,2014
960,Kepler-301 d,Kepler-301,0.006764025289847061,0.6764025289847061,0,0,2014
961,Kepler-613 b,Kepler-613,0.006758192783841752,0.6758192783841752,0,0,2016
962,Kepler-614 b,Kepler-614,0.006747485346025495,0.6747485346025495,0,0,2016
963,Kepler-254 c,Kepler-254,0.006746142365097354,0.6746142365097354,0,0,2014
964,Kepler-308 c,Kepler-308,0.006730372173399743,0.6730372173399742,0,0,2014
965,Kepler-430 b,Kepler-430,0.006728556804247883,0.6728556804247883,0,0,2015
966,Kepler-597 b,Kepler-597,0.006728475051727576,0.6728475051727576,0,0,2016
967,Kepler-92 d,Kepler-92,0.006719172315202372,0.6719172315202372,0,0,2015
968,Kepler-299 d,Kepler-299,0.006718211555196992,0.6718211555196991,0,0,2014
969,Kepler-1596 b,Kepler-1596,0.006711239231769329,0.6711239231769329,0,0,2016
970,Kepler-284 b,Kepler-284,0.006710353781944417,0.6710353781944417,0,0,2014
971,Kepler-1821 b,Kepler-1821,0.006695483028152048,0.6695483028152048,0,0,2021
972,Kepler-1440 b,Kepler-1440,0.00667312906970508,0.667312906970508,0,0,2016
973,Kepler-300 b,Kepler-300,0.006670752385745974,0.6670752385745974,0,0,2014
974,TOI-1443 b,TOI-1443,0.006661040089213775,0.6661040089213776,0,0,2024
975,Kepler-594 b,Kepler-594,0.006652375110799054,0.6652375110799055,0,0,2016
976,Kepler-244 c,Kepler-244,0.006642381339349253,0.6642381339349253,0,0,2014
977,Kepler-761 b,Kepler-761,0.006639684853992097,0.6639684853992097,0,0,2016
978,Kepler-515 b,Kepler-515,0.006634646662324134,0.6634646662324134,0,0,2016
979,Kepler-19 b,Kepler-19,0.006620001263644535,0.6620001263644535,0,0,2011
980,TOI-1670 b,TOI-1670,0.006619734845467925,0.6619734845467925,0,0,2022
981,Kepler-1334 b,Kepler-1334,0.006617129311679473,0.6617129311679473,0,0,2016
982,Kepler-96 b,Kepler-96,0.006614893194748175,0.6614893194748175,0,0,2014
983,Kepler-1348 b,Kepler-1348,0.0066054602445478035,0.6605460244547804,0,0,2016
984,Kepler-184 b,Kepler-184,0.0066001118373570184,0.6600111837357019,0,0,2014
985,Kepler-166 b,Kepler-166,0.006588124507929102,0.6588124507929103,0,0,2014
986,HIP 41378 e,HIP 41378,0.0065847430878401515,0.6584743087840151,0,0,2016
987,Kepler-85 c,Kepler-85,0.006582570250755755,0.6582570250755755,0,0,2012
988,Kepler-1468 d,Kepler-1468,0.0065612969247328175,0.6561296924732818,0,0,2021
989,Kepler-281 b,Kepler-281,0.006558198758174909,0.6558198758174909,0,0,2014
990,Kepler-1305 b,Kepler-1305,0.0065498216356529556,0.6549821635652956,0,0,2016
991,Kepler-1247 b,Kepler-1247,0.006537763308572848,0.6537763308572848,0,0,2016
992,Kepler-349 c,Kepler-349,0.006532642604883189,0.6532642604883189,0,0,2014
993,TOI-283 b,TOI-283,0.006527348124974942,0.6527348124974942,0,0,2025
994,Kepler-157 c,Kepler-157,0.006523631451248879,0.6523631451248879,0,0,2014
995,Kepler-1291 b,Kepler-1291,0.0065167386553484944,0.6516738655348494,0,0,2016
996,Kepler-1160 b,Kepler-1160,0.00650524405389737,0.650524405389737,0,0,2016
997,Kepler-417 b,Kepler-417,0.006499435332304704,0.6499435332304704,0,0,2014
998,Kepler-192 b,Kepler-192,0.006484975747048609,0.6484975747048609,0,0,2014
999,Kepler-1312 b,Kepler-1312,0.0064757832370477605,0.6475783237047761,0,0,2016
1000,Kepler-1861 b,Kepler-1861,0.006471551299922421,0.6471551299922421,0,0,2021
1001,Kepler-1214 b,Kepler-1214,0.006463310622994782,0.6463310622994782,0,0,2016
1002,Kepler-287 b,Kepler-287,0.0064527912245937544,0.6452791224593755,0,0,2014
1003,Kepler-1634 b,Kepler-1634,0.006452729592775855,0.6452729592775855,0,0,2016
1004,Kepler-829 b,Kepler-829,0.006449283841511608,0.6449283841511608,0,0,2016
1005,KOI-1599.01,KOI-1599.01,0.0064427768533294755,0.6442776853329476,0,0,2019
1006,Kepler-122 f,Kepler-122,0.0064348897466879555,0.6434889746687955,0,0,2014
1007,Kepler-165 b,Kepler-165,0.006429621297720059,0.6429621297720058,0,0,2014
1008,Kepler-1073 b,Kepler-1073,0.006421648271520711,0.642164827152071,0,0,2016
1009,Kepler-1496 b,Kepler-1496,0.006419503723346015,0.6419503723346015,0,0,2016
1010,Kepler-362 b,Kepler-362,0.006417043899895664,0.6417043899895664,0,0,2014
1011,Kepler-405 b,Kepler-405,0.006414641960367435,0.6414641960367435,0,0,2014
1012,Kepler-1942 b,Kepler-1942,0.006410077529223348,0.6410077529223348,0,0,2021
1013,Kepler-324 e,Kepler-324,0.006409283402407135,0.6409283402407135,0,0,2021
1014,Kepler-754 b,Kepler-754,0.006400869777763103,0.6400869777763103,0,0,2016
1015,Kepler-1545 b,Kepler-1545,0.006398140480620253,0.6398140480620252,0,0,2016
1016,Kepler-1374 b,Kepler-1374,0.006394531115082347,0.6394531115082347,0,0,2016
1017,Kepler-37 c,Kepler-37,0.006392248058037656,0.6392248058037656,0,0,2013
1018,Kepler-1127 b,Kepler-1127,0.0063889351827876514,0.6388935182787652,0,0,2016
1019,Kepler-261 b,Kepler-261,0.006388908060047343,0.6388908060047344,0,0,2014
1020,Kepler-601 b,Kepler-601,0.006380658183087642,0.6380658183087642,0,0,2016
1021,Kepler-983 b,Kepler-983,0.006380004069355748,0.6380004069355748,0,0,2016
1022,Kepler-1176 b,Kepler-1176,0.006350029940999688,0.6350029940999689,0,0,2016
1023,Kepler-1210 b,Kepler-1210,0.006342139474115399,0.6342139474115399,0,0,2016
1024,Kepler-587 b,Kepler-587,0.006332249699300371,0.6332249699300371,0,0,2016
1025,Kepler-1726 b,Kepler-1726,0.006328947220204784,0.6328947220204784,0,0,2021
1026,Kepler-1038 b,Kepler-1038,0.006321619215977833,0.6321619215977834,0,0,2016
1027,Kepler-100 d,Kepler-100,0.006306682849136625,0.6306682849136624,0,0,2014
1028,Kepler-1685 b,Kepler-1685,0.006305072811407811,0.630507281140781,0,0,2020
1029,Kepler-897 b,Kepler-897,0.0063016883519270706,0.630168835192707,0,0,2016
1030,Kepler-1186 b,Kepler-1186,0.006289243068321607,0.6289243068321607,0,0,2016
1031,Kepler-1413 b,Kepler-1413,0.006287075224236782,0.6287075224236782,0,0,2016
1032,Kepler-215 c,Kepler-215,0.006284270189269833,0.6284270189269833,0,0,2014
1033,Kepler-179 c,Kepler-179,0.006282900690860477,0.6282900690860477,0,0,2014
1034,Kepler-1182 b,Kepler-1182,0.0062761793952538225,0.6276179395253823,0,0,2016
1035,Kepler-1722 b,Kepler-1722,0.006275215058318853,0.6275215058318853,0,0,2021
1036,Kepler-1488 b,Kepler-1488,0.006274915720626486,0.6274915720626486,0,0,2016
1037,Kepler-534 b,Kepler-534,0.00627437293991325,0.627437293991325,0,0,2016
1038,Kepler-1482 b,Kepler-1482,0.006268193892350879,0.626819389235088,0,0,2016
1039,Kepler-69 b,Kepler-69,0.006267978517329589,0.6267978517329589,0,0,2013
1040,Kepler-764 b,Kepler-764,0.006235476575487854,0.6235476575487854,0,0,2016
1041,Kepler-1322 c,Kepler-1322,0.006232096281193753,0.6232096281193753,0,0,2021
1042,K2-37 d,K2-37,0.006231653542767607,0.6231653542767607,0,0,2016
1043,Kepler-865 b,Kepler-865,0.006224743296965241,0.622474329696524,0,0,2016
1044,Kepler-195 b,Kepler-195,0.0062040268064136195,0.620402680641362,0,0,2014
1045,55 Cnc e,55 Cnc,0.006186299636845738,0.6186299636845738,0,0,2004
1046,Kepler-556 b,Kepler-556,0.006181714054309882,0.6181714054309881,0,0,2016
1047,Kepler-131 b,Kepler-131,0.006177066599354033,0.6177066599354033,0,0,2014
1048,Kepler-1078 b,Kepler-1078,0.0061718977124392204,0.617189771243922,0,0,2016
1049,Kepler-382 c,Kepler-382,0.006166978506095042,0.6166978506095042,0,0,2014
1050,Kepler-1001 c,Kepler-1001,0.006164081265379181,0.6164081265379181,0,0,2020
1051,Kepler-1828 b,Kepler-1828,0.006152339778554648,0.6152339778554649,0,0,2021
1052,Kepler-888 b,Kepler-888,0.006152149389540977,0.6152149389540976,0,0,2016
1053,Kepler-1341 b,Kepler-1341,0.006150725896729615,0.6150725896729615,0,0,2016
1054,Kepler-626 b,Kepler-626,0.006145201124437512,0.6145201124437512,0,0,2016
1055,Kepler-484 b,Kepler-484,0.006142719824139402,0.6142719824139402,0,0,2016
1056,Kepler-308 b,Kepler-308,0.0061421226785549335,0.6142122678554933,0,0,2014
1057,Kepler-449 c,Kepler-449,0.006139727446731724,0.6139727446731724,0,0,2015
1058,Kepler-85 b,Kepler-85,0.006118704969131176,0.6118704969131177,0,0,2012
1059,Kepler-1092 b,Kepler-1092,0.0061137179965601975,0.6113717996560197,0,0,2016
1060,Kepler-1840 b,Kepler-1840,0.006109240353603872,0.6109240353603872,0,0,2021
1061,TOI-1630.01,TOI-1630.01,0.006090900075010547,0.6090900075010547,0,0,2024
1062,Kepler-272 d,Kepler-272,0.006088285915675691,0.6088285915675691,0,0,2014
1063,Kepler-260 b,Kepler-260,0.006086206463823924,0.6086206463823924,0,0,2014
1064,Kepler-181 c,Kepler-181,0.006082424051358638,0.6082424051358638,0,0,2014
1065,Kepler-1958 b,Kepler-1958,0.00607769266164902,0.607769266164902,0,0,2021
1066,Kepler-85 e,Kepler-85,0.006073024112802655,0.6073024112802655,0,0,2014
1067,Kepler-137 b,Kepler-137,0.006071803115235424,0.6071803115235425,0,0,2014
1068,Kepler-574 b,Kepler-574,0.006053595462753305,0.6053595462753305,0,0,2016
1069,Kepler-183 c,Kepler-183,0.0060441635349268415,0.6044163534926842,0,0,2014
1070,Kepler-745 b,Kepler-745,0.006042406476685288,0.6042406476685288,0,0,2016
1071,Kepler-311 c,Kepler-311,0.006038658589136778,0.6038658589136778,0,0,2014
1072,Kepler-238 d,Kepler-238,0.006038040573198869,0.603804057319887,0,0,2014
1073,Kepler-160 b,Kepler-160,0.0060290859809675745,0.6029085980967575,0,0,2014
1074,Kepler-1711 b,Kepler-1711,0.0060209014530110145,0.6020901453011015,0,0,2021
1075,Kepler-322 c,Kepler-322,0.006020263842847646,0.6020263842847646,0,0,2014
1076,Kepler-1280 b,Kepler-1280,0.006014416670540488,0.6014416670540488,0,0,2016
1077,Kepler-1260 b,Kepler-1260,0.0060114111249865735,0.6011411124986573,0,0,2016
1078,Kepler-545 b,Kepler-545,0.00599654520290675,0.599654520290675,0,0,2016
1079,Kepler-1806 b,Kepler-1806,0.005989982854104067,0.5989982854104067,0,0,2021
1080,TOI-451 b,TOI-451,0.005986510129498573,0.5986510129498573,0,0,2020
1081,Kepler-364 c,Kepler-364,0.005971435917218581,0.5971435917218582,0,0,2014
1082,Kepler-226 b,Kepler-226,0.00596732387747821,0.596732387747821,0,0,2014
1083,Kepler-321 c,Kepler-321,0.005960975777733093,0.5960975777733093,0,0,2014
1084,Kepler-921 b,Kepler-921,0.005952134025210139,0.595213402521014,0,0,2016
1085,Kepler-180 b,Kepler-180,0.0059507187241930855,0.5950718724193086,0,0,2014
1086,Kepler-912 b,Kepler-912,0.00594911187623164,0.594911187623164,0,0,2016
1087,Kepler-106 c,Kepler-106,0.005947816050977389,0.5947816050977389,0,0,2014
1088,TOI-1347 c,TOI-1347,0.005946313820298806,0.5946313820298806,0,0,2024
1089,TOI-262 b,TOI-262,0.005939820479367652,0.5939820479367651,0,0,2023
1090,Kepler-313 b,Kepler-313,0.00593678393059396,0.593678393059396,0,0,2014
1091,Kepler-1194 b,Kepler-1194,0.0059359120800383785,0.5935912080038378,0,0,2016
1092,Kepler-256 e,Kepler-256,0.0059229133755964265,0.5922913375596427,0,0,2014
1093,Kepler-1928 b,Kepler-1928,0.005914255254965997,0.5914255254965998,0,0,2021
1094,Kepler-1493 b,Kepler-1493,0.005909319557322016,0.5909319557322016,0,0,2016
1095,Kepler-200 b,Kepler-200,0.005900699776472777,0.5900699776472778,0,0,2014
1096,HD 63433 b,HD 63433,0.005899067941507867,0.5899067941507867,0,0,2020
1097,Kepler-567 b,Kepler-567,0.005894534104166122,0.5894534104166121,0,0,2016
1098,Kepler-1830 b,Kepler-1830,0.005890967138922641,0.5890967138922641,0,0,2021
1099,Kepler-379 c,Kepler-379,0.005882866837186468,0.5882866837186468,0,0,2014
1100,Kepler-280 c,Kepler-280,0.005880560648751193,0.5880560648751193,0,0,2014
1101,K2-220 b,K2-220,0.005871552857541649,0.5871552857541649,0,0,2018
1102,Kepler-349 b,Kepler-349,0.005868472019096517,0.5868472019096518,0,0,2014
1103,Kepler-948 b,Kepler-948,0.005867839058367546,0.5867839058367545,0,0,2016
1104,Kepler-389 b,Kepler-389,0.005863739701465012,0.5863739701465012,0,0,2014
1105,TOI-2211.01,TOI-2211.01,0.00586255583307424,0.586255583307424,0,0,2024
1106,Kepler-179 b,Kepler-179,0.005858661660715547,0.5858661660715547,0,0,2014
1107,Kepler-612 b,Kepler-612,0.005858229338846681,0.5858229338846681,0,0,2016
1108,TOI-1347 b,TOI-1347,0.005857410061229279,0.5857410061229279,0,0,2024
1109,Kepler-299 c,Kepler-299,0.005852317539116254,0.5852317539116254,0,0,2014
1110,Kepler-1191 b,Kepler-1191,0.00585001427227821,0.585001427227821,0,0,2016
1111,Kepler-1266 c,Kepler-1266,0.005848066106986723,0.5848066106986723,0,0,2021
1112,Kepler-1679 b,Kepler-1679,0.0058478507785173885,0.5847850778517388,0,0,2020
1113,TOI-1136 e,TOI-1136,0.005838244303484425,0.5838244303484426,0,0,2022
1114,Kepler-352 c,Kepler-352,0.00582272959314618,0.582272959314618,0,0,2014
1115,Kepler-1069 b,Kepler-1069,0.005822595855054721,0.5822595855054722,0,0,2016
1116,TOI-512 b,TOI-512,0.005821971265665872,0.5821971265665872,0,0,2025
1117,Kepler-166 d,Kepler-166,0.005816510337181911,0.5816510337181912,0,0,2016
1118,Kepler-579 b,Kepler-579,0.005802033149030321,0.5802033149030321,0,0,2016
1119,Kepler-633 c,Kepler-633,0.005801882491342307,0.5801882491342306,0,0,2021
1120,Kepler-771 b,Kepler-771,0.005801778556197072,0.5801778556197073,0,0,2016
1121,Kepler-191 d,Kepler-191,0.005795446281763536,0.5795446281763537,0,0,2016
